Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
2608,,,,,,,,,,,,,,,,,,,,,,-0.254335,0.120155,-0.037716,-0.229054,0.014925,0.082721,-0.112903,-0.078947,0.042078,-0.096211,-0.129423,-0.019157,0.075521,-0.035713999999999996,-0.114878,0.24539,0.20615,0.13172799999999998,-0.20776,-0.00316,0.167459,-0.132127,0.071623,0.038235000000000005,0.042493,-0.091033,0.21225700000000008,-0.014180000000000003,-0.023765,-0.022422,-0.011796,-0.05305,0.013305,0.073946,0.139454,0.099517,0.13884000000000002,-0.013116999999999998,,-0.189992,0.013513999999999998,0.013333000000000001,0.232143,0.061022,-0.08626900000000001,-0.016522,-0.2776,-0.031007999999999997,,,,,,,,,,,0.314286,-0.065217,,,,0.157209,-0.12299000000000004,0.05774500000000001,0.202773,-0.104467,-0.004023,0.008884999999999999,-0.038431,0.073272,-0.09232,-0.13333299999999998,-0.003945000000000001,0.00594,-0.005906000000000001,-0.07722799999999999,-0.06437799999999999,-0.071101,-0.058025,-0.095675,0.12753599999999998,-0.09511599999999999,0.036932,-0.034247,0.070922,0.013244999999999998,-0.09281,0.32853000000000004,0.08459900000000001,-0.10400000000000001,-0.045758999999999994,-0.002339,-0.046893000000000004,-0.079951,0.012032,-0.034345999999999995,-0.023256,0.079832
2609,,,,,,,,,,,,,,,,,,,,,,-0.25261100000000003,0.197605,-0.13333299999999998,-0.148077,-0.161776,0.158887,-0.146398,0.032668,-0.013181,0.130899,-0.246973,0.11146800000000001,0.040501,0.07599600000000001,-0.13350599999999999,0.183897,0.178002,0.047042,-0.154527,0.002415,0.292369,-0.232256,0.4541,0.200337,-0.060309,-0.083582,0.23697100000000001,-0.061883000000000014,0.69193,-0.033596,-0.251073,-0.039542,0.146092,0.205342,-0.0076180000000000015,0.24843,0.352711,-0.11405,0.050373,-0.249112,0.202247,0.272996,0.39721799999999996,-0.08656,0.713594,-0.292607,-0.1235,-0.15573299999999998,0.119595,0.23295100000000002,-0.002447,0.023553,-0.384947,-0.009353,0.3155,-0.041866,-0.023096000000000002,0.130986,-0.008528,0.020641999999999997,0.008427,0.022284,-0.050681,-0.081515,0.021875,0.001835,-0.025031,-0.011271,-0.051298,0.0072900000000000005,-0.001336,0.026087,0.001956,-0.015615,0.003966,-0.024358,-0.036437,0.012605,0.0013830000000000001,-0.003453,-0.042274,-0.305109,-0.131303,-0.025393000000000002,-0.066997,-0.183203,0.053173000000000005,-0.09772,-0.045126,0.298677,0.186317,-0.0073620000000000005,-0.032138,0.047166,0.093284,0.046644,-0.0043479999999999994,0.026201,-0.128723,0.048839999999999995
2610,,,,,,,,,,,,,,,,,,,,,,-0.244296,0.173868,-0.135255,-0.151795,-0.035067,0.10275699999999999,-0.093182,-0.06829600000000001,-0.036987,-0.128668,-0.292135,0.130511,-0.09360399999999999,-0.015491,-0.153846,0.136364,0.04,0.09615399999999999,-0.051037,-0.021849,0.189003,-0.21965300000000001,0.077778,0.073883,0.1456,-0.006983,0.36427600000000004,-0.008246999999999999,0.309771,-0.030951999999999997,-0.017199000000000002,-0.086667,-0.014597999999999996,0.207407,0.166411,0.214333,0.087168,-0.028386,,-0.145566,0.104979,0.042345,0.561458,0.071047,0.2725,-0.319628,-0.15395699999999998,-0.162415,-0.036548000000000004,0.289779,0.062091999999999994,-0.067692,-0.22442199999999998,0.020213,0.061522,0.559921,0.11209100000000001,0.07134800000000001,-0.020561000000000003,,-0.205643,0.043716000000000005,-0.039267,-0.108992,-0.085627,0.076923,-0.139752,-0.00722,-0.112727,,,0.040984,0.007873999999999999,-0.023437,-0.048,-0.004202,0.012657999999999999,-0.020833,-0.017021,-0.047619,-0.031818,-0.014085,,,,-0.219048,0.012195000000000001,-0.054216999999999994,0.019108,0.275,0.122549,-0.100437,-0.058252,-0.036081999999999996,-0.064171,-0.06857100000000001,-0.01227,0.024845,-0.060605999999999986,0.03871
2611,,,,,,,,,,,,,,,,,,,,,,-0.270503,0.344099,-0.20286500000000002,-0.114203,-0.077225,0.131206,-0.084013,-0.019165,0.019538999999999997,-0.11083900000000001,-0.144153,-0.01649,0.02515,-0.038551,-0.029162,0.162703,-0.032293,0.074527,-0.10765999999999999,-0.089327,0.20146,-0.223427,0.09776499999999999,,,0.212468,0.160546,-0.075045,0.202346,0.182927,-0.041237,0.064677,-0.055555999999999994,0.329986,0.13376500000000002,0.179829,0.264516,-0.003827,,-0.13508299999999998,0.173205,-0.051104000000000004,0.18883,0.0783,0.8980870000000001,-0.389497,-0.008602,-0.284165,0.032323000000000005,0.30136999999999997,-0.000752,0.121896,-0.403756,-0.006749,0.227633,,,,,0.324723,0.139972,-0.017715,0.020522,0.023157,-0.076236,0.040619,0.039652999999999994,-0.08402899999999999,-0.17892,0.13806500000000002,-0.054393,-0.011798999999999999,0.106716,-0.124073,-0.011547,0.022586000000000002,-0.034273000000000005,-0.0347,0.07434600000000001,-0.148289,-0.014286000000000004,-0.102355,-0.22596599999999997,0.121593,0.0,-0.196262,-0.025581,-0.105012,-0.08266699999999999,0.191861,0.004878,0.169903,-0.12240699999999999,-0.089835,0.207792,-0.109677,0.130435,-0.023504,-0.056892999999999985,-0.013921000000000001
2612,,,,,,,,,,,,,,,,,,,,,,-0.210825,0.065819,-0.081474,-0.19435,-0.026999000000000002,0.15171199999999999,0.14205299999999998,-0.028867,0.12109,-0.068339,-0.052198,-0.110145,-0.000651,-0.10723599999999996,-0.236948,0.315789,-0.054545,0.04,-0.06656799999999999,-0.042487,0.168787,-0.261248,0.06139500000000001,0.095789,0.017736000000000002,-0.02743,0.229239,-0.015482,-0.10579000000000001,-0.082734,-0.07146,-0.094322,0.040414,0.029267,0.084163,0.017455000000000002,0.05237000000000002,0.039468,0.040705,-0.07258099999999999,0.24260900000000002,0.07732699999999999,0.32543,-0.08429299999999999,1.202301,-0.180437,-0.421942,-0.23954899999999998,0.018213,0.323286,0.55194,0.21709699999999998,,,,,,-0.337302,-0.165664,0.000962,-0.026897000000000004,0.065153,-0.022706,-0.140825,-0.048013,0.02087,-0.042589,-0.071767,-0.137347,0.006691,-0.022157,0.026435000000000004,0.010302,0.080117,-0.18745799999999999,-0.070539,0.11964300000000001,-0.059809,0.071247,-0.071259,0.20159000000000002,-0.18449400000000002,-0.043134,-0.046918,-0.026062000000000002,-0.12018499999999999,0.033067,-0.030905000000000002,-0.027335,0.17096,0.025,-0.067317,-0.040348,0.10643,-0.134268,-0.063657,0.09099299999999999,0.001159,-0.047454,0.181045
2613,,,,,,,,,,,,,,,,,,,,,,-0.292595,0.060029,-0.134669,-0.220271,-0.048106,0.198925,-0.043049000000000004,-0.045923,0.02554,-0.162242,-0.127434,0.010142,0.351406,-0.142645,-0.140381,0.153226,0.020978999999999998,0.063356,-0.083736,-0.10193300000000001,0.127202,-0.244792,0.08505700000000001,0.07839,0.007859,-0.005848,0.10784300000000001,0.017699,0.059129999999999995,-0.011493999999999999,-0.023256,-0.011904999999999999,0.177281,-0.006566,0.274021,0.162011,0.219952,0.14088699999999998,0.1019,-0.376959,0.064151,0.088652,0.12160699999999999,0.145208,0.245139,-0.114053,-0.217241,-0.07635800000000001,-0.119237,0.252708,-0.012968,0.143066,-0.02682,-0.206037,0.112397,0.019316999999999997,0.046651,0.104749,-0.094817,0.019553,0.113699,-0.04305,0.170951,-0.186608,0.020243,0.029101,-0.073265,-0.080444,-0.07255,0.063425,-0.089463,-0.00655,-0.006593000000000001,-0.077434,-0.098321,-0.050532,-0.056022,-0.053413,0.012539,0.142415,-0.059621,-0.09221900000000001,0.07936499999999999,-0.10588199999999999,-0.029605000000000006,-0.071186,0.062044000000000016,-0.085911,-0.007519,0.23484899999999997,0.04908,-0.102339,-0.039088,0.0,-0.040678,-0.053003999999999996,0.011193999999999999,0.01107,-0.040146,0.045627
2614,,,,,,,,,,,,,,,,,,,,,,,0.03802,-0.005007,-0.29184299999999996,-0.00374,0.213964,-0.16899999999999998,-0.095849,0.018364,-0.082787,-0.184093,0.008762,-0.026059,-0.020066999999999998,-0.089875,0.11875,0.064804,0.060860000000000004,0.051434,0.135466,0.22305300000000008,0.129693,-0.0429,-0.027145999999999997,0.250487,0.028023000000000003,0.215548,0.023671,0.213387,0.032431,-0.119171,-0.11433800000000001,0.11465399999999999,-0.010095,-0.032295,0.039813,0.026463999999999998,-0.09215599999999999,-0.088822,-0.079576,0.095821,0.076923,0.21916999999999998,0.18978499999999998,0.613999,-0.300784,-0.019069,-0.423099,-0.023786,0.879188,-0.058887,0.11308800000000001,-0.444043,-0.01577,0.277097,-0.11143900000000001,-0.001662,0.00755,0.114072,-0.038117000000000005,0.24009299999999997,-0.038221,0.00456,-0.13489,0.064468,0.047182999999999996,0.041022,0.084625,-0.039905,0.134822,-0.020902,-0.095506,0.08944099999999999,0.054162,-0.067063,0.12173900000000001,0.00155,0.093395,0.045304000000000004,0.010384000000000001,0.038874,-0.106215,-0.043016000000000006,-0.093434,-0.043454,-0.155504,0.14965499999999998,-0.043191,-0.042006,0.13481700000000002,0.21164899999999998,-0.078058,-0.137882,-0.016867,-0.047181,-0.254662,-0.009491,-0.116725,-0.011834,0.055888
2615,,,,,,,,,,,,,,,,,,,,,,,0.249073,0.09945599999999999,-0.329883,-0.069846,0.14657,-0.143577,0.24411799999999997,0.08569700000000001,-0.168844,-0.084564,0.056451999999999995,-0.047189,-0.062637,-0.13209,0.131603,0.0063289999999999996,0.01022,-0.025681,-0.03115,0.14106,0.039474,0.046414,0.008065000000000001,0.092,0.07265,0.34889000000000003,-0.062447,-0.06390599999999999,-0.051441999999999995,-0.100355,0.146479,0.007475,0.035661,0.039694,0.09199600000000001,0.142797,0.10873599999999999,-0.00266,-0.10366700000000001,-0.0014880000000000002,-0.018622,0.24895599999999998,0.067152,0.5644140000000001,-0.132201,-0.331915,-0.121019,0.036957,0.459818,-0.041647,0.20729299999999998,-0.07488600000000001,0.195438,0.241302,-0.012357,-0.169463,-0.002761,0.0011070000000000001,-0.003872,-0.064964,0.127672,-0.0057929999999999995,-0.07044500000000001,-0.049573,0.035970999999999996,-0.03588,-0.04922,0.008838,0.0742,-0.11592899999999999,-0.026026,0.016444,-0.0364,-0.06191,0.026846,-0.12418299999999999,-0.084577,-0.033967000000000004,0.028129,-0.046512,-0.089268,0.011364,-0.136437,0.01487,-0.080586,0.039841,-0.074713,0.072464,0.185328,0.017915,-0.0416,-0.09015,0.042831,0.041070999999999996,-0.034305,-0.0053289999999999995,-0.005357,-0.066427,0.063462
2616,,,,,,,,,,,,,,,,,,,,,,,0.483217,-0.12553399999999998,-0.223633,-0.100629,0.17972,-0.163604,-0.018427000000000002,0.137906,0.015097999999999999,-0.269642,0.07228899999999999,-0.017657,0.009804,-0.097896,0.195516,0.042761,0.078417,0.028686,,,-0.073585,-0.00143,-0.005011,0.092806,0.022383,0.49838999999999994,-0.18092,-0.037251,-0.020163999999999998,-0.076196,-0.068633,0.000666,0.09144,0.033868,0.029885000000000002,0.175781,0.135738,0.050982,0.015903999999999998,0.09980399999999999,0.153025,0.19506199999999999,0.106922,0.592789,-0.123377,-0.084175,-0.131985,-0.035578,0.157277,-0.043462,0.070768,-0.28276399999999996,-0.154974,0.218092,0.12004100000000001,-0.050863,-0.009569,0.07343,-0.010351,-0.105377,-0.005115,0.017995,0.007070999999999998,0.048144,0.204785,-0.088165,0.035279000000000005,0.11148499999999999,-0.14382999999999999,-0.118479,0.091274,-0.039522,0.027750999999999998,-0.08473,-0.06714099999999999,-0.026172000000000004,-0.096305,-0.042131,-0.040103,-0.12398900000000004,-0.18,0.041276,-0.088288,0.003953,0.056135000000000004,0.251938,0.130031,-0.10411,0.223242,0.08625,-0.133487,-0.053121,0.01683,-0.031724,-0.008546999999999999,0.0043100000000000005,0.081545,-0.043651,0.131397
2617,,,,,,,,,,,,,,,,,,,,,,,0.289871,-0.227766,-0.230337,-0.032117,0.136501,-0.184472,0.036614999999999995,0.106125,-0.10436,-0.18276099999999998,0.049805,0.004651,0.10370399999999999,-0.218121,0.223176,0.014034999999999999,0.079585,-0.098558,0.123556,0.173259,-0.168024,0.111383,-0.018722,0.03367,-0.096634,0.117789,0.31397800000000003,0.21358400000000002,-0.021578,0.030324,0.41605299999999995,0.376949,-0.07684400000000001,-0.045038999999999996,0.16179300000000002,-0.151678,-0.122627,0.055455,,,,,0.21016700000000002,0.413343,0.330669,-0.37950500000000004,-0.22020599999999999,0.333285,0.041908999999999995,0.256983,-0.017778,-0.061991,-0.051134,0.10167799999999999,0.19981500000000002,0.021537999999999998,,,,-0.007829000000000001,-0.000646,-0.027795999999999998,-0.027261,-0.010253,0.089088,-0.08243500000000001,-0.056669000000000004,0.076931,0.02454,-0.059215,0.0,0.08133,0.031393,-0.003805,0.041375,0.002445,-0.032927,-0.098361,-0.0034969999999999997,-0.140351,,,,,-0.189142,-0.231467,-0.21653499999999998,-0.17336700000000002,0.29179299999999997,0.129412,0.189583,-0.11383499999999999,-0.142293,0.396313,0.013201,-0.014658000000000001,-0.057851,-0.010526,-0.039007
2618,,,,,,,,,,,,,,,,,,,,,,,0.237898,-0.156425,-0.211258,-0.10663299999999999,0.24718,0.131123,-0.020653,-0.036054,-0.133935,-0.135621,0.138941,0.020747,-0.046341,-0.093777,0.163688,0.094584,0.177991,-0.084013,-0.041752,0.694286,-0.106029,0.51299,0.267874,0.001231,-0.292671,0.24130700000000002,0.036134,0.053798,-0.018984,-0.259937,0.007067,0.037895,0.06890299999999999,-0.081988,0.20689699999999997,0.031429,-0.099723,0.036614999999999995,-0.225289,0.157088,0.10463599999999999,0.184053,0.109367,0.161114,-0.16509400000000002,-0.297667,-0.310067,0.077821,0.261282,0.455456,0.196165,-0.407522,-0.048214,0.457726,0.07375,0.105002,0.42935500000000004,0.007672,0.074671,-0.113079,-0.075269,-0.103654,-0.064122,0.034455,-0.030628,-0.203002,0.156095,-0.21946,-0.013627,-0.065163,0.035746,-0.07506499999999999,0.301306,0.007885,-0.025605000000000003,-0.257664,-0.042281,0.188912,0.15285,-0.126592,-0.018868,0.8312940000000001,-0.044145,-0.185814,-0.12454000000000001,0.11773,-0.136677,-0.024691,0.15338800000000002,0.170433,-0.18974100000000002,0.104833,-0.173752,-0.025744,-0.009188,-0.030139,-0.048606,0.011725,0.020694999999999998
2619,,,,,,,,,,,,,,,,,,,,,,,0.187932,-0.136508,-0.177083,-0.036485000000000004,0.15765099999999999,-0.061415,0.11664300000000001,0.036943000000000004,-0.012028,0.09203,-0.167795,0.064195,-0.073917,-0.144037,0.163987,0.0064459999999999995,0.091491,-0.086337,-0.10917400000000001,0.111226,-0.107405,0.23141399999999998,0.176871,-0.031792,-0.071642,0.071543,-0.071268,0.033926,0.099219,,,0.7718550000000001,0.07380700000000001,-0.055310000000000005,-0.12338199999999999,0.11306,0.018657,-0.091168,-0.149575,0.182201,0.038752999999999996,0.460978,0.088935,0.15903,-0.26511599999999996,-0.079114,-0.18488,-0.014755,0.359435,,,,,,0.303746,-0.021004,-0.128854,0.11323399999999999,0.34965,0.003297,0.2126760000000001,-0.08633400000000001,-0.26483,-0.0317,0.00119,-0.083234,-0.064851,-0.204577,,,,,,0.13461199999999998,-0.114799,-0.017187,-0.046105,,-0.103333,-0.17843900000000001,-0.052036,0.031082,-0.097448,-0.102828,-0.045845,0.204204,-0.159601,-0.062314999999999995,0.32911399999999996,0.047619,-0.095455,-0.138191,-0.002915,-0.081871,-0.089172,-0.006993000000000001,0.059859,-0.006644,0.053512
2620,,,,,,,,,,,,,,,,,,,,,,,0.12936,-0.086873,-0.22691999999999998,-0.071103,0.14671199999999998,-0.077878,0.038979,0.142921,0.003908,0.007291,-0.065774,-0.009346,-0.052201,-0.226277,0.346484,-0.026751999999999998,0.026177999999999996,-0.160077,0.029613,0.45427700000000004,-0.212982,-0.01933,0.127646,-0.014662999999999999,-0.072024,0.091084,-0.004703,-0.002363,-0.058022000000000004,-0.023256,-0.091377,0.038952,0.018405,0.008032,0.049377,0.12356700000000001,0.045918,-0.001626,-0.10152,0.12084600000000001,0.031806,0.176071,0.336739,0.6085079999999999,0.20847100000000002,,-0.5751890000000001,-0.054839,0.295649,0.442213,-0.102283,-0.351475,0.03451,0.231994,-0.006462000000000001,-0.043063,0.254392,-0.020747,0.092956,0.093046,0.231656,0.22642199999999998,-0.197534,-0.136979,0.0089,-0.00147,-0.149558,-0.060846000000000004,0.10376600000000001,-0.20490100000000008,-0.007553,0.060883000000000013,-0.10975599999999999,-0.17082999999999998,-0.066084,-0.042664,-0.06195700000000001,0.079954,-0.08476399999999999,-0.01993,-0.131579,0.021397,-0.08126699999999999,-0.034483,-0.091615,0.076923,-0.074603,-0.022298,0.196491,0.06451599999999999,-0.053719,-0.082969,-0.007936,-0.062627,0.025862,-0.026891,0.046632,-0.046205,0.05709400000000001
2621,,,,,,,,,,,,,,,,,,,,,,,0.178052,0.039282,-0.279698,0.032984,0.10256400000000004,-0.092146,-0.028203,0.145755,-0.125246,-0.243628,0.034688,0.049808,0.020985,-0.082216,0.148004,0.023749,0.016569999999999998,-0.04075,-0.087765,0.17586500000000002,0.01432,-0.05411799999999999,0.047264,-0.019002,-0.020178,0.114498,0.033259,-0.012875999999999999,0.102174,-0.03879,0.0034200000000000003,-0.002254,0.055498,0.060370000000000014,0.063361,0.231434,0.179523,-0.036266,-0.22701999999999997,0.105347,0.07797799999999999,0.190221,0.114238,0.291302,-0.243529,-0.015034,0.024737000000000002,0.054443,0.150024,-0.06607400000000001,0.06576,-0.31148899999999996,-0.05500599999999999,0.183126,0.025428,0.047632,0.135777,0.030909,-0.039682999999999996,,0.013315,0.501586,-0.156608,-0.0322,0.031423,-0.111828,-0.148507,0.079621,,,,,,0.016023,0.009720999999999999,0.05905,,-0.141818,0.0007059999999999999,0.30134099999999997,0.056941,-0.052848,-0.036836,-0.130484,0.030400999999999997,0.138104,-0.065637,0.2314050000000001,0.080058,0.063027,-0.107307,0.004677000000000001,0.036192,0.009939,-0.065859,-0.011345000000000001,-0.001639,-0.053366,-0.050304
2622,,,,,,,,,,,,,,,,,,,,,,,,-0.177603,-0.230769,-0.11428599999999994,0.22510500000000008,-0.171151,0.008287000000000001,0.064384,-0.039013,-0.217362,-0.019214,-0.0035619999999999996,-0.052726,-0.131132,0.173724,0.017575999999999998,0.069091,-0.119048,-0.053089,0.141692,-0.175,0.15476199999999998,0.109653,-0.013513999999999998,-0.003425,0.14347100000000002,0.033809,0.020349000000000003,0.09187999999999999,-0.09980399999999999,-0.063043,0.067804,,,0.074746,0.170155,0.022504,0.033296,0.60568,0.197279,0.05483,1.2241030000000002,-0.048454000000000004,0.25496599999999997,-0.191655,-0.100036,,,,,,-0.056566,-0.265828,0.41176499999999994,0.019417,-0.135715,0.129477,-0.165854,0.093567,-0.046346,0.22710300000000005,0.051789999999999996,0.05575700000000002,-0.061042999999999986,-0.013878999999999999,-0.053333000000000005,-0.037558999999999995,,,,,0.22926799999999997,-0.010582,0.053475999999999996,-0.107868,0.015647,-0.10013999999999999,,,-0.585992,-0.090226,-0.144628,-0.30193200000000003,0.138408,-0.11854100000000001,0.12413800000000001,-0.06135,-0.052288,0.386207,0.261194,-0.15976300000000002,-0.197183,-0.049707999999999995,-0.10461500000000001,-0.041237,0.17921199999999998,-0.094225,-0.010067,0.162712
2623,,,,,,,,,,,,,,,,,,,,,,,,-0.035996,-0.210686,-0.057691999999999986,0.120816,-0.13000699999999998,-0.080368,0.017751,0.001789,-0.215466,0.076701,-0.022496000000000002,-0.040548,-0.023415000000000002,0.163743,-0.030151,-0.030052,-0.080662,-0.023823,0.13095199999999999,-0.21047600000000002,0.004679,0.00998,0.073781,0.093252,0.194164,-0.12218,0.016059999999999998,0.024236,-0.022634,0.002105,-0.01208,0.063264,0.026992000000000002,0.036098000000000005,0.262712,-0.044743,-0.017564,-0.140246,0.069316,0.077355,0.089451,0.112298,0.578947,-0.085367,-0.285092,-0.18190599999999998,-0.0015689999999999999,0.22230999999999998,0.494216,0.015054,-0.341737,-0.052784000000000005,0.302413,-0.156796,-0.058168,0.17519,-0.069689,0.058363,0.077885,0.131857,0.106477,-0.126974,-0.11336199999999999,0.020403,0.059184,-0.263529,-0.142515,0.077422,-0.101036,0.018113999999999998,0.058228999999999996,0.046236,-0.116874,-0.068238,-0.07501100000000001,-0.129558,0.088754,-0.014177,-0.040062,-0.082932,-0.009335,-0.041225,-0.035012,-0.045831000000000004,0.042027999999999996,-0.019206,0.035248,0.109079,0.052871,-0.159827,-0.038560000000000004,-0.011364,-0.016227000000000002,-0.053608,0.010167,-0.053917999999999994,0.075988,0.574859
2624,,,,,,,,,,,,,,,,,,,,,,,,-0.095941,-0.269841,-0.083851,0.07322000000000001,-0.115603,0.23571399999999998,0.230636,-0.211535,-0.27623600000000004,0.356667,-0.10687999999999999,-0.011004,-0.137691,0.120968,0.023022,0.063291,-0.14021199999999998,-0.072308,0.124378,-0.156342,0.106643,-0.00316,0.041204000000000005,-0.071537,0.201639,-0.0191,0.08623099999999999,-0.035851,-0.001328,0.077128,,,,,1.635779,-0.090909,0.023834,-0.12449400000000001,0.13815,0.044185,0.419261,,,,-0.278402,,,,,,0.7118399999999999,-0.1075,0.211329,0.078623,-0.083891,-0.017694,-0.020397,,,-0.042726,-0.067797,-0.097273,-0.050017,0.124028,-0.072933,0.048369,0.017197,0.094099,-0.025363999999999998,0.003889,-0.023837999999999998,-0.001831,-0.044343,0.07072,-0.10789000000000001,0.10720299999999999,0.013011000000000002,0.04988,0.030741,-0.13980599999999999,-0.09351799999999999,-0.11846300000000001,-0.02502,0.010762,-0.012284999999999999,0.154643,-0.08797100000000001,0.171653,0.07258099999999999,-0.11466199999999999,-0.094834,0.016465,0.014334999999999999,0.023681999999999998,0.033582,0.064982,0.169492,0.27942
2625,,,,,,,,,,,,,,,,,,,,,,,,,-0.377727,-0.027027,0.147147,-0.13416199999999998,0.42403599999999997,-0.097665,-0.17307999999999998,-0.110634,0.140096,0.183263,-0.17547000000000001,-0.232356,0.151344,0.06879600000000001,0.02069,-0.033783999999999995,-0.05594400000000002,0.191358,-0.093264,-0.028149,0.095972,0.03027,-0.026233,0.148707,0.055347,0.06044400000000001,0.079631,-0.151397,0.094236,0.0301,,,0.247408,0.255882,0.07181900000000001,0.035688,-0.151899,,,0.463229,3.147399,1.2741,-0.217365,-0.372357,-0.313787,0.018484999999999998,0.3374,0.37908800000000004,-0.215196,-0.26392600000000005,0.205529,0.132499,-0.023522,-0.088814,0.011034,-0.037989,0.036652,-0.015055,0.019222,-0.062486,-0.092099,-0.01228,-0.025135,-0.057942999999999995,0.07004099999999999,,,,,,,-0.012651,-0.218106,-0.143926,0.031211000000000006,0.018966999999999998,-0.042772000000000004,-0.07488600000000001,-0.10928299999999999,-0.118702,-0.075581,-0.059748,-0.172798,0.242588,0.073753,-0.070707,0.292391,-0.026913,-0.114952,-0.11035199999999999,0.019758,-0.019375999999999997,0.008782,-0.025027,0.20089300000000002,-0.099442,-0.055728
2626,,,,,,,,,,,,,,,,,,,,,,,,-0.021738999999999998,-0.224444,-0.032378,0.114303,-0.133404,0.043851999999999995,0.05561,-0.055524000000000004,-0.17516500000000002,-0.002909,0.013129,-0.060475,-0.136398,0.131322,0.056471,0.002227,0.088148,-0.17631,0.15283,-0.21659299999999998,0.008435,0.24163600000000002,0.265719,-0.15493800000000002,0.111267,-0.017632,0.121154,0.37907399999999997,0.030680000000000002,0.201126,0.16376400000000002,-0.062042999999999994,0.171984,0.006379999999999999,0.096788,0.00038500000000000003,0.027735000000000003,-0.096327,0.023642,0.10413299999999999,0.31302800000000003,0.026272000000000004,,0.080065,-0.340447,-0.253467,0.163055,0.279503,0.078363,0.248232,-0.31118,0.342558,0.17493,-0.175913,-0.116226,0.100761,-0.031454,0.025735,-0.071685,0.014157,-0.024746,-0.096291,0.011519,0.07331,-0.078249,-0.017986000000000002,-0.072527,0.14344400000000002,0.028069999999999998,0.036177,-0.011858,0.081333,0.200986,-0.039014,-0.041667,0.130435,-0.09516799999999999,-0.031608,0.112131,-0.10335899999999999,-0.01268,-0.127262,-0.063545,-0.155,0.135249,-0.10498900000000001,-0.008319,0.16443,-0.042506999999999996,0.094808,-0.093042,-0.056361,0.22525599999999998,0.010445999999999999,0.132323,0.176506,-0.094671,0.11428599999999994
2627,,,,,,,,,,,,,,,,,,,,,,,,,-0.12476,-0.024123,0.107865,-0.104124,0.033208,0.008034999999999999,-0.080997,-0.16129000000000002,-0.003846,-0.032819,-0.00499,-0.14543599999999998,0.18779300000000002,0.074111,-0.045078,-0.063584,-0.056584,0.112323,-0.076612,0.004334,0.06796100000000001,-0.010101,-0.021429,0.114703,0.01029,-0.019444,0.030217,-0.020165,0.052385,0.038222000000000006,0.104451,0.077953,0.027027,0.122333,-0.011406999999999999,0.11218,-0.178674,0.152982,-0.023128,0.251713,0.101543,0.364212,-0.026091000000000003,-0.27813899999999997,-0.20805700000000002,0.023339,0.212281,0.207911,0.166534,-0.359124,-0.14743599999999998,0.290727,0.044175,-0.071595,0.059588999999999996,-0.006529999999999999,0.058428999999999995,0.049774,0.037931,0.054817,-0.025983999999999997,-0.06467300000000001,0.028522000000000002,-0.072269,-0.097373,-0.100351,0.034381,-0.016857,0.05475599999999999,0.015207,-0.026858999999999997,-0.0058390000000000004,-0.005873,-0.016649,-0.000546,0.012568000000000001,0.038856,0.014025999999999999,-0.067623,-0.065264,-0.06955599999999999,0.06283899999999999,-0.27319099999999996,-0.015428,-0.089744,0.035994,0.095166,0.089655,0.005063000000000001,-0.070529,0.038193,-0.057333,-0.032532,0.15350899999999998,0.044360000000000004,0.13956300000000002,0.072417
