Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
600580,5167687.49,5192166.31,5591344.39,5936348.3,6082618.56,6683096.44,6642323.25,7374439.76,6986086.74,7186664.67,7334910.94,7858220.37,7935429.96,7201938.87,6738681.33,7639459.87,6984798.96,6679240.9,5999266.63,5653130.37,5302388.71,5371161.58,4655923.68,4717819.27,4710941.98,3473030.22,3741244.43,4023213.22,3796262.73,4346445.74,4078231.52,3445521.07,3156674.99,3225447.87,3019129.24,2902215.35,2709651.3,,3521171.23,3562434.96,3562434.96,3493662.08,3885667.47,3713735.28,4140127.11,4071354.24,4298304.73,4745328.42,4669678.25,4284550.15,4511500.64,5412425.31,4992910.77,5061683.64,4738451.13,5274879.56,6347736.42,6093276.78,6787882.82,6842901.12,6863532.98,7207397.36,6994201.45,7798844.09,9717607.32,9834521.21,12778000.29,12262203.72,9662589.02,7895126.12,7441225.14,10804218.76,9765748.34,10604777.42,6581564.19,6127663.22,8018917.29,7427470.56,7221151.94,7709439.35,6877287.56,11305167.26,10883166.91,10927588.0,10949798.55,10105797.85,9606060.59,9639376.41,9306218.24,8773165.16,7818111.74,7573795.75,8340059.54,8206796.27,9095218.06,9661586.95,8928638.98,8895323.16,8928638.98,8562164.99,9750429.13,9561639.5,9295112.97,8462217.54,8695428.26,8317849.0,8440006.99,7085163.77,7518269.39,6996321.59,8287624.34,9589412.92,12386325.02,12669882.93,12105861.64,10853976.16,11125002.91,11331499.49,10724915.8,10608761.48,13267404.86
600581,10462027.96,12263182.96,10599988.77,11136503.03,11205483.43,10262751.24,8913801.11,7189291.01,9028768.45,9220380.69,9542289.24,10216764.3,8568899.09,8691530.92,9105413.35,9680250.05,11044529.15,10975548.75,10247422.26,11228476.9,10883574.88,10040481.05,7687482.82,7825443.63,6760079.61,5602741.71,6047282.1,6928698.37,5794353.95,6353861.67,6261887.8,5050898.48,4476061.78,4238462.61,4437739.33,4238462.61,3847573.65,4545042.18,4476061.78,4453068.31,4085172.82,3832244.68,3985534.46,3234414.51,3065795.74,3272736.95,3226750.02,3127111.65,3257407.97,3165434.1,2966157.38,2874183.51,2751551.68,2720893.72,3104118.19,2789874.12,3073460.23,3088789.21,3265072.46,3395368.78,3717277.33,4253791.59,3855238.14,4115830.78,5817347.42,7013007.76,6859717.97,9986829.62,7526528.54,6108598.01,4652345.04,5464780.91,6476493.5,7549522.01,4644680.55,,,,,,3150105.12,3609974.48,4023856.91,4039185.89,4476061.78,5104549.91,4859286.25,5196523.78,6346197.18,6652776.76,6215900.86,7718140.78,10071139.01,,,9473308.84,12815026.19,10469692.45,10531008.37,12155880.11,10040481.05,8599557.05,6606789.82,7925081.99,8216332.58,7419225.69,7357909.78,6484157.99,6024288.63,5457116.42,5549090.29,6836724.5,7541857.52,6208236.37,5901656.8,5656393.14,5319155.61,4981918.08,4920602.16,4660009.52,5119878.89
600582,9696743.25,11273396.72,18626928.0,19119240.0,19928520.0,16502568.0,14384952.0,12179664.0,16246296.0,19240632.0,17854740.0,22052880.0,25178724.0,26291484.0,22943088.0,26483688.0,24237936.0,22599144.0,21112092.0,22396824.0,21638124.0,21081744.0,18856224.0,18815760.0,19463184.0,18714600.0,16549776.0,17794044.0,16529544.0,18977616.0,18026712.0,14617620.0,13547347.2,11908555.2,12491236.8,12272731.2,10876723.2,13777992.0,13838688.0,13693017.6,13243867.2,10609660.8,11107368.0,7793366.4,7234963.2,8618832.0,8983008.0,8643110.4,8922312.0,8533857.6,9298627.2,10888862.4,10852444.8,12042086.4,11083089.6,9674942.4,,11568657.6,13595904.0,12879691.2,13037500.8,14797684.8,16739956.8,16788513.6,19714060.8,27179668.8,26694100.8,20745892.8,18791481.6,14348534.4,13328841.6,15635289.6,19531972.8,16582147.2,14981414.78,16562786.34,15730485.52,13732963.55,13094866.25,12484512.32,12429025.59,12706459.2,12623229.12,13011636.17,14315574.12,13788450.27,14593007.73,15120131.58,15702742.16,14482034.29,11818671.66,12734202.56,14232344.04,13871680.35,14398804.2,13427786.58,13261326.41,12900662.73,20196313.79,19037508.9,17671774.57,17299301.57,17050986.24,15188621.23,14898920.01,15561094.23,17340687.46,16388812.01,15230007.12,14153974.01,13988430.45,15892181.35,16099110.79,15809409.57,14278131.68,14278131.68,13905658.68,13367642.12,13574571.57,13698729.23,12457152.56
600583,33302016.0,32503680.0,31960566.0,32585406.0,30929580.0,26368248.0,22081845.6,18595238.4,24443740.8,25193548.8,25118568.0,28980079.2,27517953.6,30367224.0,33778850.4,34191244.8,31941820.8,27555444.0,23806404.0,24068836.8,21556980.0,20732191.2,22156826.4,24856135.2,21257056.8,20619720.0,22208702.4,23570006.4,21625286.4,23258851.2,23958950.4,23686689.6,22753224.0,21780864.0,21508603.2,21002976.0,19524988.8,22831012.8,24503472.0,24464577.6,25592515.2,24659049.6,31193308.8,25164676.8,28587384.0,28665172.8,28781856.0,31698936.0,32476824.0,30182054.4,32749084.8,30532104.0,29754216.0,28276228.8,28509595.2,28665172.8,29287483.2,31115520.0,31698936.0,32108682.61,32230153.03,42636119.53,38506125.04,39234947.6,51503460.62,57050610.08,53527967.72,67456576.57,47009054.86,38830046.18,36643578.51,40206711.01,36643578.51,36238677.09,25103888.04,25994671.16,29031431.81,29841234.65,29233882.52,27978688.12,29800744.51,29031431.81,27695257.13,31435832.63,32496957.78,32629598.42,35149770.66,35680333.24,33734937.12,30684202.31,28164030.08,27589253.95,28164030.08,28296670.72,27235545.57,27368186.21,26837623.64,27191332.02,30949483.6,28738806.2,27323972.66,25820712.03,26483915.25,23256326.25,23565821.08,26528128.8,29888358.45,24671159.78,23300539.8,21664638.52,23167899.15,26837623.64,28473524.91,25334363.0,25643857.84,24759586.88,23875315.92,23610034.63,23831102.37,26660769.44,30861056.5
600584,5551620.8,6520360.0,6527811.84,6579974.72,9046533.76,8003276.16,8226831.36,8286446.08,8994370.88,10194117.12,9173215.04,11722055.8,10450886.72,9452720.4,8582524.12,9811036.52,8761682.17,8010924.6,7319886.37,7046883.62,7166322.32,7004226.94,5681869.84,5869559.24,5417398.42,4496014.12,4606921.49,5246771.7,4470420.12,4811673.56,4623984.17,4095041.33,3489316.46,4095041.33,3907351.93,3694068.53,3182188.37,3617286.51,4112104.0,4342450.07,3967071.29,3967071.29,5297959.72,4965237.61,5477117.78,5477117.78,5451523.77,4965237.61,5946341.26,5460055.1,6099905.31,7371074.39,6748286.86,6381439.4,7174853.66,7533169.78,8258333.34,8923777.56,10186415.3,9495377.08,,,11918276.53,12541064.07,13735451.12,15262560.28,23273484.88,16303383.29,18001119.17,13684263.1,11218706.97,14591327.4,21680231.4,,,,,,18578835.9,19976925.3,17761642.8,17643494.4,19110503.7,19327109.1,18007785.3,17377660.5,16836147.0,17121672.3,18588681.6,17170900.8,14768550.0,15802348.5,15290372.1,16284787.8,17033061.0,21384860.4,20774427.0,21000878.1,18608373.0,19474794.6,21404551.8,22044522.3,18647755.8,16678615.8,16511238.9,14630710.2,12799410.0,10062305.4,10359148.11,8535938.04,9209282.67,14129878.02,14616757.98,12679597.29,15362616.65,13311505.32,14616757.98,15414412.39,17828093.9,19330170.37,21464154.88
600585,44743724.8,50980852.8,41461564.0,41778532.8,45152716.8,37985132.0,46916511.25,42956805.7,53329367.72,62768665.81,60342179.58,70928059.07,71408023.38,79140781.7,79567416.64,92286470.84,108045299.0,100739175.6,95352909.48,111031743.6,99872573.4,88753400.23,68794884.36,80634003.99,65195152.04,62595345.36,69474833.8,71754664.27,63115306.7,69874804.06,71674670.22,59275592.22,57795702.27,51996133.53,63915247.21,65915098.5,65915098.5,73794512.58,80114042.66,77554233.01,68194928.97,70434762.42,67594973.59,53516020.51,57835699.29,60555497.05,59755556.53,61715410.79,71434688.06,67834955.74,63475279.93,60275517.87,65355140.14,67994943.84,65235149.06,62875324.54,71874655.34,69074863.54,68714890.31,68914875.44,72794586.94,88313432.94,79114117.01,81313953.43,91353206.9,95072930.3,102272395.0,85793620.32,74634450.12,73114563.14,67394988.46,71034717.8,65675116.35,68394914.1,52636085.94,56355809.34,67554976.56,64675190.7,60915470.28,58155675.5,63355288.85,68114934.92,67394988.46,68154931.95,72554604.78,67834955.74,79714072.4,81913908.82,82953831.49,84793694.67,85313656.01,90913239.62,97072781.59,93913016.55,99872573.4,104472231.4,125270684.8,117311276.6,137709759.8,130070327.9,128670432.0,135749905.5,136949816.3,133910042.3,154108540.4,148508956.8,147149057.9,130910265.4,127230539.0,117111291.5,129870342.7,141789456.4,152708644.5,159788118.0,158188237.0,165987657.0,158108243.0,157708272.7,165347704.6,168627460.7,183186378.1
600586,6405193.5,5887126.38,5619035.7,5550201.6,5383550.64,4952431.85,3992377.39,3246070.91,4053965.79,4437987.58,4535804.44,5361813.56,4619129.93,4927071.92,4923449.07,5854520.75,5579184.38,5586430.07,5593675.77,5970451.86,6013926.02,4941563.31,3985131.7,3999623.09,3832972.13,3448950.34,3470687.43,4079325.72,4535743.09,4912915.75,4796862.62,4303636.83,3684686.81,3259158.68,3268829.77,3307514.15,2881986.01,3307514.15,3249487.58,4284294.64,3568633.69,3510607.12,3878108.69,3210803.21,3143105.55,3346198.52,3384882.9,3297843.05,3259158.68,3056065.7,3017381.33,3046394.61,3065736.8,2901328.2,2881986.01,2823959.45,3065736.8,3259158.68,3626660.25,3636331.34,3781397.75,3936135.26,3713700.1,3829753.22,5106337.63,6025091.56,8317140.84,6653712.67,7511895.07,6558681.11,5833100.34,7113537.0,7241580.67,8692742.21,5591240.08,5605467.16,6316820.86,6203004.26,6131868.89,6117641.82,6103414.75,6672497.71,6544454.04,6515999.89,6644043.56,6587135.26,6544454.04,6928585.04,7156218.22,7255807.74,6103414.75,7009828.69,8170965.96,7712245.06,7353869.36,6751798.19,6522437.74,6522437.74,5977706.68,5762681.26,5748346.23,5518985.78,5531039.73,4722323.74,5025592.24,4808971.88,4693441.03,4462379.31,4476820.67,4086904.03,4159110.82,4794530.52,5242212.59,4808971.88,4498439.45,4614927.1,4214871.5,3986268.3,4043419.1,4000556.0,3914829.8
600587,2212125.24,2181214.62,2290073.76,2463442.02,2334423.78,2490320.82,2447314.74,1874796.3,2143584.3,2381461.68,2577676.92,2924413.44,3498275.82,3767063.82,3203952.96,3600415.26,3464677.32,4201156.44,4340926.2,4344958.02,4541173.26,4471288.38,3832916.88,4094985.18,4151430.66,4206532.2,3470053.08,3662236.5,3863827.5,4250377.58,4017146.38,4347847.34,4800385.49,5108459.54,5012730.32,5482673.78,4838677.18,5414793.06,6091859.76,6434744.44,6530473.66,6662754.05,7461657.94,7212761.96,8486830.91,8601705.98,10544138.98,10008055.32,10737337.96,12168054.74,14563025.89,16220011.74,,11724219.24,12263783.96,12975661.29,11720738.18,11741624.55,13022655.64,12872969.94,11936564.07,11244426.73,12888201.85,13684966.2,16168574.02,19391521.74,21042474.92,,12151212.46,10634584.02,11896622.55,,13543302.84,13308850.21,9121672.73,8253465.32,9539863.91,9074144.09,8948569.6,8645291.72,9263594.7,9856690.7,9562160.03,9941418.7,9961592.03,10131048.03,9897037.37,9876864.03,9743720.03,7863565.36,6891210.69,7173637.36,7649728.03,7226088.02,7185741.36,6854898.69,6528090.69,6774205.36,6370738.69,5636429.35,6451432.02,6370738.69,6596680.02,5499250.68,5503285.35,4801253.35,5051402.68,5144200.02,5563805.35,5269274.68,4736698.68,5705018.69,6160936.02,6286010.69,6544229.35,6435293.35,6737893.36,6749997.36,6249698.69,5918856.02,5232962.68
600588,11420748.34,13289772.79,13381061.9,13659733.93,17684041.31,18139896.61,16717313.73,17165309.44,17471832.82,18202773.2,20783426.95,19611851.53,20919843.27,18664961.81,16931672.15,17557582.3,15957826.36,15643822.71,15885363.98,16634141.91,18365187.65,19315249.97,18104895.71,16799450.33,16065137.3,14686260.61,13421610.39,15175802.63,15322665.23,15469527.83,15635972.12,14940822.45,13335124.62,14049855.97,13795294.12,10838460.32,8566985.35,9653768.63,9736349.32,9122431.72,11060109.12,8853842.78,10503746.31,8575661.37,9669202.08,12182427.22,13199228.23,11434215.16,12594903.1,13275967.93,18906743.35,21851629.3,16566182.53,14998774.18,17726870.48,16195913.49,17496651.39,18498104.46,19211783.66,20362879.15,28502817.21,27227782.69,39631218.07,46372250.76,53148211.08,57882069.26,82471121.14,64099187.49,54724611.47,36157083.09,33740091.06,41883370.5,39665231.27,44584841.22,26111775.92,22886920.3,29361614.57,26885503.32,26758884.0,27546737.58,31922138.69,38261588.94,33033478.69,33237929.93,36231680.21,30404819.91,27878386.75,28053630.67,25979910.96,25030673.07,22153752.07,24670597.23,25866660.07,30074495.58,34094995.94,33446528.14,29526900.54,30477986.65,33158320.23,47222866.32,55033300.72,52987024.55,46084445.06,45915843.43,48332466.77,52515868.25,52864613.37,45586702.9,44930168.07,40465646.71,45812529.59,57945528.3,64468441.4,60037424.63,56309854.81,66299119.46,70911446.6,79386566.23,76465576.27,73177149.98,69185483.77
600589,4111357.5,4111357.5,3839400.0,4004707.5,4191345.0,3935385.0,3546112.5,3610102.5,3967380.0,4362542.5,4735615.1,5162843.4,6215870.9,5210981.8,4819857.3,6131628.7,6203836.3,6270026.6,5409552.7,5662279.3,5469725.7,5295224.0,4675442.1,4699511.3,4741632.4,3604362.7,3586310.8,3893193.1,3441895.6,3947348.8,3712674.1,3423843.7,3128996.0,3285445.8,3255359.3,3363670.7,3128996.0,3321549.6,3411809.1,3453930.2,3243324.7,3008650.0,3279428.5,3110944.1,3171117.1,3568258.9,3754795.2,3459947.5,3267393.9,3026701.9,2870252.1,2882286.7,3032719.2,3321549.6,3050771.1,3080857.6,3189169.0,3195186.3,3989469.9,3851072.0,3772847.1,3441895.6,3628431.9,4151937.0,5499812.2,6522753.2,,,,5277172.1,3887175.8,5096653.1,7918766.8,10103046.7,5349379.7,4855961.1,5457691.1,5337345.1,5367431.6,6107559.5,5818729.1,5764573.4,5752538.8,5590071.7,5704400.4,5265137.5,4982324.4,4982324.4,5090635.8,4711545.9,4515014.61,4583994.0,4866182.41,4515014.61,4540098.02,4232826.19,3900470.95,3806408.15,3762512.17,3511678.03,3486594.61,3524219.73,3354190.9,2924166.42,3010171.32,2910934.9,2937397.95,2679383.26,2818314.25,2699230.55,2613225.65,3135870.78,3810678.42,3367422.42,3307880.57,3221875.68,3102791.97,3446811.55,3407116.99,3555368.07,3245593.43
600590,5369049.02,5854729.77,5976149.96,6412503.77,7076520.43,6833680.05,6315367.63,5860041.91,6069491.74,5955660.31,6278941.57,6256175.28,6338133.91,5409269.46,4912964.43,5787189.8,5532207.4,4935730.72,4512277.81,4717174.38,4607896.21,4362020.32,3729117.58,3915801.12,3692691.52,3059788.78,3064342.04,3533327.53,3123534.38,3424049.35,3715457.81,3109874.61,2841232.44,2932297.59,2941404.1,2813912.9,2381353.47,2681868.44,2932297.59,3059788.78,3214599.53,2750167.3,3128087.64,2756794.67,2921902.16,3061993.36,3347179.01,3016964.04,3767452.61,3347179.01,3172065.01,3832494.95,3522293.01,3422227.87,3557315.81,3447244.16,4052638.27,4027621.98,4487921.64,5858814.09,5398514.43,4462905.35,5403517.69,6008911.8,7619960.59,7649980.14,10907100.52,8690657.62,6954527.4,,,,7299752.14,7866429.51,5987303.05,4977986.82,6648748.15,6658547.34,6957422.53,6756996.88,7986910.88,9377466.7,9317226.01,9984893.61,9442727.44,9428996.53,7917939.39,,,,,6859334.83,6345409.13,7126785.96,7451922.63,6717743.06,5737088.92,5447947.56,5091539.78,4755498.15,5748348.41,5688325.67,4986253.04,4292154.62,5388635.24,5315486.34,4982252.49,4310612.87,4699540.35,4416380.47,4391799.5,5286733.17,6010267.42,5963182.05,5595187.64,5411190.44,5126831.13,5417660.23,4923623.2,4839888.12,4597056.36
600591,7365015.0,7775985.0,7862505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600592,2019227.62,2435011.49,2509111.58,3651000.0,3633000.0,3477000.0,2940000.0,2799000.0,3078000.0,3270000.0,3186000.0,3630000.0,3546000.0,3552000.0,3726000.0,4335000.0,4041000.0,3705000.0,3366000.0,3405000.0,3297000.0,3303000.0,2955000.0,2901000.0,3303000.0,2253000.0,2196000.0,2427000.0,2478000.0,2649000.0,2673000.0,2325000.0,2133000.0,2154000.0,2073000.0,2085000.0,1701000.0,1980000.0,2172000.0,2133000.0,2514000.0,2205000.0,2481000.0,2133000.0,2256000.0,2163000.0,2115000.0,2619000.0,2448000.0,2223000.0,2124000.0,2601000.0,2367000.0,,3192942.85,3137509.82,3451630.35,3470108.03,4042916.07,4416165.17,4386600.89,3799010.71,3920963.39,4172259.82,4818978.57,5750253.56,6799785.71,6578053.56,5177445.53,4005960.71,3510758.92,4549204.46,4733981.24,6101329.46,3344459.82,3240984.82,4146391.07,3946832.14,,4163348.21,4003526.78,4195312.5,4071450.89,4962455.35,5773549.1,4998415.17,5993303.57,5849464.28,7683415.17,7563549.1,4015513.39,4151361.6,3983549.1,4339151.78,4818616.07,4271227.67,3807745.53,3899642.85,3731830.35,3396205.35,3476116.07,3176450.89,2884776.78,2457254.46,2633058.03,2469241.07,2401316.96,2081674.1,2261473.21,2141607.14,2233504.46,2728950.89,3735825.89,3827723.21,4746696.42,5186205.35,6320937.49,6776428.56,6612611.6,5841473.21,5609732.14
600593,1248440.0,1295360.0,1166560.0,1294440.0,1349640.0,1211640.0,1059840.0,1013840.0,1288000.0,1352400.0,1423240.0,1644960.0,1794920.0,1832640.0,1471080.0,1587920.0,1666120.0,1455440.0,1237400.0,1322960.0,1305480.0,1307320.0,1364360.0,1521680.0,1460040.0,1370800.0,1368960.0,1576880.0,1312840.0,1345040.0,1315600.0,1208880.0,1108600.0,1095720.0,1144480.0,1128840.0,979800.0,1087440.0,1156440.0,1134360.0,1272360.0,1131600.0,1176680.0,1152760.0,1113200.0,1194160.0,1209800.0,1146320.0,1273280.0,1208880.0,1212560.0,1261320.0,1316520.0,1303640.0,1368960.0,1433360.0,1458200.0,1495920.0,1865760.0,1882320.0,1836320.0,1597120.0,1679000.0,1745240.0,2368080.0,2484920.0,3563160.0,2857520.0,2713080.0,,,2914560.0,3434360.0,4727880.0,2656040.0,2249400.0,3327640.0,3083840.0,2970680.0,2851080.0,2896160.0,3348800.0,3693800.0,3855720.0,3579720.0,3650560.0,3212640.0,3243000.0,3105000.0,2732400.0,2554840.0,2450880.0,2262280.0,2385560.0,2287120.0,2296320.0,2373600.0,2552080.0,2756320.0,3095800.0,2942160.0,2702960.0,2773064.0,3204544.0,3173632.0,3186512.0,3248336.0,3201968.0,3628296.0,3411912.0,3478888.0,3785432.0,5153288.0,5220264.0,3938704.0,4828712.0,5220264.0,5108208.0,5278224.0,5398008.0,5407024.0
600594,4176619.2,4207191.3,4926811.5,5545308.6,5157278.1,5665245.3,5834567.7,4230708.3,4472933.4,5211367.2,6304907.7,6120299.25,7989900.75,6952801.05,6451888.95,7421965.2,6670597.05,6652959.3,6748203.15,6487164.45,6617683.8,6437778.75,5760489.15,6176740.05,6536550.15,5919228.9,5185498.5,5735796.3,5915701.35,5718158.55,6159102.3,6984549.0,6836391.9,6913998.0,7386689.7,7608925.35,6702345.0,7058627.55,9196719.57,9339083.65,10517146.41,9894303.56,10424609.76,11001184.28,11478103.95,10616801.27,11958582.72,10837465.59,11317944.36,11609790.72,13948120.74,14366530.76,14671058.22,13263066.55,14327121.32,14735546.39,14298459.92,13771806.54,13435035.0,13399208.24,12503539.24,11955389.81,13983322.89,14794393.56,17207968.61,20493873.05,24566047.48,22456046.14,18001922.42,12724964.04,12261395.23,15660899.89,14718309.96,16585993.84,10272363.17,10546188.54,12713320.75,13260971.49,12118728.52,12502084.04,13331383.73,13910328.8,13049734.78,13073205.52,12705497.17,13026264.03,12813385.33,15355472.29,13969599.34,12971770.81,11728444.79,12084812.12,11039467.96,10714777.72,10342571.84,10524715.15,8719120.67,8093498.03,7974708.92,7309489.9,8885425.43,8172690.77,8410268.99,7095669.5,6660109.43,5884020.58,5678119.46,4719887.3,4743645.13,4371439.25,3698300.96,4799080.04,5416783.42,5107931.73,4244730.86,4157618.85,3896282.81,3927959.9,3761655.15,3817090.07,3722058.78
600595,10036760.29,11884072.89,9863003.16,11239342.5,11983754.6,10263559.06,14977540.47,13179289.17,14977540.47,14835573.27,16018633.33,18763332.69,16172431.14,16326228.95,16133405.74,17466494.66,18057295.43,16966586.31,15391117.58,15209332.73,15784984.77,13936838.76,11952354.11,12088692.75,11043429.84,8755970.44,9861828.29,10679860.13,9377068.69,10573818.97,10013315.67,8452995.68,8104574.71,7544071.41,7604666.37,7407732.77,6544254.72,7483476.46,7453178.99,7271394.13,6529105.98,6544254.72,6741188.31,5347504.44,5286909.49,5817115.31,5998900.16,5908007.73,5953453.95,5544438.03,5196017.06,5529289.29,5362653.17,5241463.27,5347504.44,5483843.08,7634963.84,7498625.2,8165169.66,8649929.27,9089242.67,8846862.86,8195467.14,8740821.7,10861644.99,13285443.03,15436563.8,,10240546.74,7119906.76,6604849.67,7574368.89,7695558.79,10679860.13,6513957.25,7998533.55,8134872.19,9225581.31,7680410.05,8543888.11,8513590.63,8589334.32,8256062.09,9286176.26,10658227.27,9787457.06,10501488.63,10309919.19,9456564.39,9299825.75,7993670.45,8394224.74,10588565.65,12748075.75,11946967.16,10344749.99,9073425.5,9317241.16,7889178.03,7645362.37,7175146.46,7035823.23,5938652.77,4719574.49,4945974.74,4353851.01,4371266.41,3657234.85,3657234.85,3378588.38,3692065.65,4510589.64,4406097.22,3674650.25,2525233.58,2438156.56,2385910.35,2577479.8,2490402.78,2577479.8,3430834.59
600596,10255970.44,9864537.87,9400941.77,8915477.92,9269735.33,7471332.31,5811570.79,4753172.13,5768272.66,6576504.36,6345581.02,8077506.09,7572361.27,7322194.32,6090603.16,7447277.8,6475475.4,8469432.37,7375945.11,7145022.34,7559324.97,6819013.72,6601674.63,7036352.8,6221331.24,4414700.11,4530161.5,5216137.98,4387532.73,4856170.13,4448659.35,4204152.88,5419893.37,6024367.69,6017575.85,6248498.62,4251695.8,5093884.75,6968434.33,7511782.04,9277662.09,8598477.45,9474625.63,7165397.88,9515376.71,9705548.41,9067114.85,7233316.34,8136631.9,7192565.26,7090687.57,7015977.26,8707147.0,6669593.1,6099078.0,6214539.39,6173788.31,6622050.17,7097479.41,6948058.8,6914099.56,7049936.49,7518573.89,7606867.89,8578101.91,9060323.0,10045140.72,9467833.78,6873348.49,5256889.06,4808627.2,6377543.7,7858166.2,6927683.26,4665998.43,4584496.27,5365558.6,5087092.9,4998798.9,4951255.97,5066717.36,6010784.0,5657607.99,5868155.23,6832597.41,6954850.64,6438670.32,6581299.09,6805430.02,6112661.7,5005590.75,5739110.15,6995601.72,7994003.13,7898917.28,6982018.03,7090687.57,6234914.93,8666395.92,9671589.17,9060323.0,10649615.05,11607265.38,11109123.64,12194616.24,10291569.08,10827445.18,8381651.72,8209896.56,7344250.57,7254937.88,8670200.39,9673250.51,8622108.94,7687760.88,7476377.61,7198445.36,7427739.47,6739857.14,6364648.6,6246527.39
600597,4546830.89,4929613.01,4903749.36,5296876.94,5234804.17,5007203.99,4603730.94,3807130.3,4505449.04,4857194.78,5146867.73,4970994.87,5033067.64,5307222.41,4965822.13,10700236.59,10491858.08,9887560.39,8970694.94,8262208.0,9679181.88,9866722.54,8522681.14,9304100.56,9762533.29,9324938.41,8533100.07,9262424.86,9283262.71,9752114.36,10345993.12,9710438.66,9293681.64,9324938.41,8876924.61,9158235.6,9012370.64,10241803.86,10418925.6,13446308.61,14842842.24,14477254.99,14957741.09,14090777.04,18373370.51,17642196.01,28788771.02,26330195.71,27870402.15,27136970.51,21685128.69,21550666.22,20487190.35,22467455.76,21330636.73,19607072.39,19729310.99,19839325.74,20022683.65,18964438.12,19466401.94,21376313.08,21915005.96,22049679.18,24290151.86,,,28158946.21,22588372.07,19637804.22,17887052.35,20715189.99,18401259.2,19490887.98,13173489.62,13173489.62,14691624.11,14483492.77,14948727.53,15524149.47,17740136.11,17593219.87,17201443.23,17703407.05,17213686.25,15989384.24,15842468.0,16209758.6,15915926.12,15781252.9,14226389.34,15609850.61,15364990.21,15915926.12,16270973.7,17862566.31,16858638.66,18548175.44,17948267.45,16038356.32,15634336.65,13222461.7,15120129.81,12083860.83,12304235.19,11777785.33,11508438.88,9243480.17,9867874.19,10235164.8,10124977.61,11557410.96,12169561.97,12855171.09,12720497.87,13161246.6,13295919.82,13601995.32,12793955.99,13344891.9,13650967.4
600598,25065707.6,26145847.45,24808551.65,24002745.2,24460875.55,21794355.68,23589812.39,20247774.16,22487650.85,24443098.75,23874241.18,26060787.47,24140893.16,23518705.2,24123116.37,27038511.42,25474153.1,24745304.33,25278608.31,24887518.73,23856464.38,22665418.84,19910014.98,20194443.77,19447818.2,15394708.01,15448038.41,16905735.93,14221439.27,15430261.61,14968064.83,13243715.32,13954787.29,15021395.23,14256992.87,13225938.52,12390428.97,14505868.06,14843627.24,15021395.23,12959286.54,12443759.36,14843627.24,,12621527.35,13243715.32,21047730.12,21172167.72,24283107.56,20105559.77,14576975.25,16514646.35,12390428.97,13065947.33,12283768.17,11928232.19,13243715.32,15056948.83,18790076.64,17794575.89,19874461.38,17616807.9,20905515.73,20141113.37,27678476.18,32922631.91,40922191.51,30149451.26,27074065.01,24514205.95,25456376.3,26647421.84,24705942.14,26185225.06,17599031.1,16336878.36,19785577.39,18558978.25,18398987.06,18718969.44,19021175.03,19821130.99,18452317.46,18861183.83,21936570.08,21687694.89,22985401.22,21598810.89,20052229.37,19358934.21,18807853.44,19750023.79,19678916.59,20212220.57,21207721.31,21012176.52,19198943.02,19163389.42,20994399.73,18950067.83,19661139.79,18967844.63,18790076.64,16283547.97,16799075.14,17510147.1,18114558.27,15643583.2,15679136.8,15216940.02,14416984.06,16390208.76,17225718.32,16816851.94,19127835.82,19074505.42,17954567.08,17705691.89,17225718.32,17030173.53,16496869.56
